policyName,reason,applicationName,openTime,component,stage,threatLevel
Security-High,CVE-2021-21348,producer,2022-01-22T17:56:52.553+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21349,producer,2022-01-22T17:56:52.553+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-43859,producer,2022-02-02T16:50:47.915+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2017-5656,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2019-10172,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-35517,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-36090,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-37136,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-37137,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-0789,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-1694,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-4682,producer,2022-01-26T08:17:10.423+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-Medium,sonatype-2021-4517,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/ch.qos.logback/logback-classic@1.0.3?type=jar",build,7
Security-Medium,CVE-2020-26259,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,7
Security-Medium,CVE-2012-5575,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-2172,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-4517,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2013-5823,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2019-17573,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-0187,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-13954,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-15522,producer2,2022-01-22T17:57:23.993+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2020-1954,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2021-22569,producer2,2022-01-22T17:57:23.993+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2021-43797,producer2,2022-01-22T17:57:23.993+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2013-0070,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2014-0173,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2020-0026,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2020-0770,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2020-0926,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,sonatype-2021-0818,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,7
Security-Medium,CVE-2021-44832,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1?type=jar",build,7
Security-Medium,CVE-2021-45105,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1?type=jar",build,7
Security-Critical,CVE-2017-5929,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/ch.qos.logback/logback-classic@1.0.3?type=jar",build,10
Security-Critical,CVE-2013-7285,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21342,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21344,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21345,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21346,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21347,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2021-21350,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,10
Security-Critical,CVE-2017-7525,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,10
Security-Critical,CVE-2021-44228,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1?type=jar",build,10
Security-Critical,CVE-2021-45046,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1?type=jar",build,10
Security-Critical,sonatype-2021-4560,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1?type=jar",build,10
Security-High,CVE-2016-3674,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2017-7957,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2020-26217,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2020-26258,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21343,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21348,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2021-21349,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",build,9
Security-High,CVE-2017-5656,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2019-10172,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-35517,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-36090,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-37136,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,CVE-2021-37137,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-0789,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-1694,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-High,sonatype-2021-4682,producer2,2022-01-07T12:15:47.849+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",build,9
Security-Medium,sonatype-2021-4517,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/ch.qos.logback/logback-classic@1.0.3?type=jar",develop,7
Security-Medium,CVE-2016-1000339,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,CVE-2016-1000341,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,CVE-2016-1000345,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,CVE-2020-0187,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,CVE-2020-15522,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,CVE-2020-26939,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,sonatype-2020-0770,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,7
Security-Medium,CVE-2020-26259,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,7
Security-Medium,CVE-2012-5575,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2013-2172,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2013-4517,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2013-5823,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2019-17573,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2020-0187,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2020-13954,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2020-15522,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2020-1954,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2021-22569,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2021-43797,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,sonatype-2013-0070,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,sonatype-2014-0173,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,sonatype-2020-0026,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,sonatype-2020-0770,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,sonatype-2020-0926,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,sonatype-2021-0818,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,7
Security-Medium,CVE-2019-12384,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",develop,7
Security-Medium,CVE-2019-12814,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",develop,7
Security-Medium,sonatype-2016-0397,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",develop,7
Security-Critical,CVE-2017-5929,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/ch.qos.logback/logback-classic@1.0.3?type=jar",develop,10
Security-Critical,CVE-2013-7285,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2021-21342,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2021-21344,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2021-21345,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2021-21346,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2021-21347,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2021-21350,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,10
Security-Critical,CVE-2017-7525,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,10
Security-High,CVE-2016-1000338,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2016-1000340,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2016-1000342,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2016-1000343,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2016-1000344,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2016-1000352,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2018-1000180,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/org.bouncycastle/bcprov-jdk15on@1.54?type=jar",develop,9
Security-High,CVE-2016-3674,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2017-7957,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2020-26217,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2020-26258,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2021-21343,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2021-21348,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2021-21349,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2021-43859,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.thoughtworks.xstream/xstream@1.4.5?type=jar",develop,9
Security-High,CVE-2017-5656,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,CVE-2019-10172,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,CVE-2021-35517,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,CVE-2021-36090,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,CVE-2021-37136,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,CVE-2021-37137,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,sonatype-2021-0789,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,sonatype-2021-1694,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,sonatype-2021-4682,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/io.openliberty/openliberty-runtime@21.0.0.8?type=zip",develop,9
Security-High,sonatype-2021-1175,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/ch.qos.logback/logback-core@1.0.3?type=jar",develop,9
Security-High,CVE-2020-25649,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",develop,9
Security-High,sonatype-2017-0312,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",develop,9
Security-High,sonatype-2017-0355,pyapp2,2022-02-18T11:24:06.884+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",develop,9
Security-Medium,CVE-2000-0535,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2005-1797,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2010-2939,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2011-1473,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2016-2178,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2016-6306,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2016-7055,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2017-3732,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2017-3735,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2017-3736,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2017-3737,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2017-3738,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2018-0734,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2018-0737,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2018-0739,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2018-5407,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2020-1971,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2021-23841,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,7
Security-Medium,CVE-2020-17507,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/bincrafters/qt@5.12.9?channel=stable",build,7
Security-Medium,sonatype-2021-1718,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/bincrafters/qt@5.12.9?channel=stable",build,7
Security-Medium,CVE-2020-17507,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/bincrafters/qt@5.12.9?channel=testing",build,7
Security-Medium,sonatype-2021-1718,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/bincrafters/qt@5.12.9?channel=testing",build,7
Security-Critical,CVE-2016-2177,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,10
Security-Critical,CVE-2016-2182,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,10
Security-Critical,CVE-2016-6303,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/openssl@1.0.2h",build,10
Security-Critical,CVE-2020-12267,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/bincrafters/qt@5.12.9?channel=stable",build,10
Security-Critical,CVE-2020-12267,qtscan,2022-01-22T17:57:55.152+0000,"pkg:conan/bincrafters/qt@5.12.9?channel=testing",build,10
